lat,lng,desc,zip,title,timeStamp,twp,addr
40.2630065,-75.2510759,BETHLEHEM PIKE & MELE AVE; MONTGOMERY; 2016-01-05 @ 03:20:47;,19446,Traffic: DISABLED VEHICLE -,1/5/2016 3:20,MONTGOMERY,BETHLEHEM PIKE & MELE AVE
40.251523,-75.329557,BRUNSWICK CT & DEAD END; TOWAMENCIN; 2016-01-05 @ 03:36:17-Station:STA76;,,Fire: CARBON MONOXIDE DETECTOR,1/5/2016 3:36,TOWAMENCIN,BRUNSWICK CT & DEAD END
40.2299606,-75.3138546,BRITTANY PT & VALLEY FORGE RD;  UPPER GWYNEDD; Station 345B; 2016-01-05 @ 04:24:25;,19446,EMS: CARDIAC EMERGENCY,1/5/2016 4:24,UPPER GWYNEDD,BRITTANY PT & VALLEY FORGE RD
40.1295515,-75.3785172,RT202 BYP ; WEST NORRITON; 2016-01-05 @ 04:26:55;,,Traffic: DISABLED VEHICLE -,1/5/2016 4:26,WEST NORRITON,RT202 BYP
40.2470021,-75.6525972,KING ST & N YORK ST; POTTSTOWN; 2016-01-05 @ 04:30:49;,19464,Traffic: VEHICLE ACCIDENT -,1/5/2016 4:30,POTTSTOWN,KING ST & N YORK ST
40.1054365,-75.1645971,LIMEKILN PIKE & EAST AVE; CHELTENHAM; 2016-01-05 @ 04:44:03-Station:STA1;,19038,Fire: GAS-ODOR/LEAK,1/5/2016 4:44,CHELTENHAM,LIMEKILN PIKE & EAST AVE
40.1797224,-75.1877783,LARKSPUR LN & HOOD LN;  UPPER DUBLIN; Station 351; 2016-01-05 @ 04:57:00;,19002,EMS: ABDOMINAL PAINS,1/5/2016 4:57,UPPER DUBLIN,LARKSPUR LN & HOOD LN
40.1077517,-75.3803538,SWEETBRIAR CIR & SWEETBRIAR RD;  UPPER MERION; Station 317; 2016-01-05 @ 05:08:59;,19406,EMS: FALL VICTIM,1/5/2016 5:08,UPPER MERION,SWEETBRIAR CIR & SWEETBRIAR RD
40.1723141,-75.4927278,HOPWOOD RD & OLD RT29;  UPPER PROVIDENCE; Station 324; 2016-01-05 @ 05:08:18;,,EMS: SEIZURES,1/5/2016 5:08,UPPER PROVIDENCE,HOPWOOD RD & OLD RT29
40.2268412,-75.2391561,KNAPP RD & WITCHWOOD DR; MONTGOMERY; 2016-01-05 @ 05:18:41-Station:STA18;,19454,Fire: FIRE ALARM,1/5/2016 5:18,MONTGOMERY,KNAPP RD & WITCHWOOD DR
40.1723141,-75.4927278,HOPWOOD RD & OLD RT29; UPPER PROVIDENCE; 2016-01-05 @ 05:25:29-Station:STA34;,,Fire: FIRE SPECIAL SERVICE,1/5/2016 5:25,UPPER PROVIDENCE,HOPWOOD RD & OLD RT29
40.2660789,-75.244149,RICHARDSON RD; MONTGOMERY; 2016-01-05 @ 05:27:15-Station:STA18;,19446,Fire: ELECTRICAL FIRE OUTSIDE,1/5/2016 5:27,MONTGOMERY,RICHARDSON RD
40.2047742,-75.314027,MORRIS RD & ARMSTRONG DR; WORCESTER; 2016-01-05 @ 05:28:25-Station:STA83;,19446,Fire: FIRE ALARM,1/5/2016 5:28,WORCESTER,MORRIS RD & ARMSTRONG DR
40.2394356,-75.2362381,COUNTY LINE RD & RR CROSSING; MONTGOMERY; 2016-01-05 @ 05:27:15-Station:STA18;,,Fire: ELECTRICAL FIRE OUTSIDE,1/5/2016 5:27,MONTGOMERY,COUNTY LINE RD & RR CROSSING
40.2658623,-75.2284407,W BUTLER AVE & COUNTY LINE RD; MONTGOMERY; 2016-01-05 @ 05:45:19;,18914,Traffic: VEHICLE ACCIDENT -,1/5/2016 5:45,MONTGOMERY,W BUTLER AVE & COUNTY LINE RD
40.2488099,-75.6435193,BEECH ST & N FRANKLIN ST;  POTTSTOWN; Station 329; 2016-01-05 @ 05:48:27;,19464,EMS: CARDIAC EMERGENCY,1/5/2016 5:48,POTTSTOWN,BEECH ST & N FRANKLIN ST
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2016-01-05 @ 05:49:22;,19403,EMS: FALL VICTIM,1/5/2016 5:49,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD
40.2494044,-75.2179302,BRADFORD CT & SHELBURNE DR;  MONTGOMERY; Station 345A; 2016-01-05 @ 05:46:17;,19454,EMS: SEIZURES,1/5/2016 5:46,MONTGOMERY,BRADFORD CT & SHELBURNE DR
40.1552833,-75.2642296,PENLLYN BLUE BELL PIKE & VILLAGE CIR;  WHITPAIN; Station 385; 2016-01-05 @ 05:58:54;,19422,EMS: UNCONSCIOUS SUBJECT,1/5/2016 5:58,WHITPAIN,PENLLYN BLUE BELL PIKE & VILLAGE CIR
40.1916844,-75.1268317,GIRARD AVE & BEECH DR;  HORSHAM; Station 352; 2016-01-05 @ 06:06:49;,19040,EMS: ABDOMINAL PAINS,1/5/2016 6:06,HORSHAM,GIRARD AVE & BEECH DR
40.1367163,-75.1661474,S LIMEKILN PIKE & JENNIFER DR; UPPER DUBLIN; 2016-01-05 @ 06:13:56;,19034,Traffic: DISABLED VEHICLE -,1/5/2016 6:13,UPPER DUBLIN,S LIMEKILN PIKE & JENNIFER DR
40.2387237,-75.578516,EVERGREEN RD & W LIGHTCAP RD;  LOWER POTTSGROVE; Station 329; 2016-01-05 @ 06:20:58;,19464,EMS: HEAD INJURY,1/5/2016 6:20,LOWER POTTSGROVE,EVERGREEN RD & W LIGHTCAP RD
40.2186874,-75.338264,MORRIS RD & SPRING VALLEY RD; TOWAMENCIN; 2016-01-05 @ 06:23:30;,19446,Traffic: VEHICLE ACCIDENT -,1/5/2016 6:23,TOWAMENCIN,MORRIS RD & SPRING VALLEY RD
40.3265437,-75.3031183,BETHLEHEM PIKE & TECH DR; BUCKS COUNTY; 2016-01-05 @ 06:27:00-Station:STA75;,18969,Fire: FIRE ALARM,1/5/2016 6:27,BUCKS COUNTY,BETHLEHEM PIKE & TECH DR
40.2272539,-75.2830814,READING CIR & PENNBROOK PKWY; UPPER GWYNEDD; 2016-01-05 @ 06:27:55-Station:STA80;,19446,Fire: FIRE ALARM,1/5/2016 6:27,UPPER GWYNEDD,READING CIR & PENNBROOK PKWY
40.259972,-75.2673886,COWPATH RD & WALNUT ST; HATFIELD TOWNSHIP; 2016-01-05 @ 06:27:12;,19440,Traffic: VEHICLE ACCIDENT -,1/5/2016 6:27,HATFIELD TOWNSHIP,COWPATH RD & WALNUT ST
40.2706492,-75.2700966,COUNTY LINE RD & TREWIGTOWN RD;  HATFIELD TOWNSHIP; Station 345; 2016-01-05 @ 06:37:36;,19440,EMS: FRACTURE,1/5/2016 6:37,HATFIELD TOWNSHIP,COUNTY LINE RD & TREWIGTOWN RD
40.0972222,-75.3761952,SCHUYLKILL EXPY & RAMP RT202 NB TO I76 EB; UPPER MERION; 2016-01-05 @ 06:41:01;,,Traffic: DISABLED VEHICLE -,1/5/2016 6:41,UPPER MERION,SCHUYLKILL EXPY & RAMP RT202 NB TO I76 EB
40.0972222,-75.3761952,SCHUYLKILL EXPY & RAMP RT202 NB TO I76 EB; UPPER MERION; 2016-01-05 @ 06:41:08;,,Traffic: DISABLED VEHICLE -,1/5/2016 6:41,UPPER MERION,SCHUYLKILL EXPY & RAMP RT202 NB TO I76 EB
40.1795657,-75.5273502,VAUGHN RD & S 5TH AVE; UPPER PROVIDENCE; 2016-01-05 @ 06:46:40;,19468,Traffic: DISABLED VEHICLE -,1/5/2016 6:46,UPPER PROVIDENCE,VAUGHN RD & S 5TH AVE
40.1142023,-75.3268041,NEW HOPE ST & CEDAR LN;  NORRISTOWN; Station 308A; 2016-01-05 @ 06:55:07;,19401,EMS: ABDOMINAL PAINS,1/5/2016 6:55,NORRISTOWN,NEW HOPE ST & CEDAR LN
40.1078983,-75.3204314,CONSHOHOCKEN RD & E RIDGE PIKE; PLYMOUTH; 2016-01-05 @ 06:56:21;,19462,Traffic: VEHICLE ACCIDENT -,1/5/2016 6:56,PLYMOUTH,CONSHOHOCKEN RD & E RIDGE PIKE
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2016-01-05 @ 06:58:23;,19403,EMS: GENERAL WEAKNESS,1/5/2016 6:58,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD
40.206392,-75.139851,EASTON RD & W COUNTY LINE RD; HORSHAM; 2016-01-05 @ 07:00:27;,19040,Traffic: VEHICLE ACCIDENT -,1/5/2016 7:00,HORSHAM,EASTON RD & W COUNTY LINE RD
40.2668315,-75.2354386,WOODLAND DR & SPUR RD;  MONTGOMERY; Station 345; 2016-01-05 @ 07:02:53;,19446,EMS: CARDIAC EMERGENCY,1/5/2016 7:02,MONTGOMERY,WOODLAND DR & SPUR RD
40.2513407,-75.2203113,UPPER STATE RD & WESTGATE DR; MONTGOMERY; 2016-01-05 @ 07:12:15;,19446,Traffic: VEHICLE ACCIDENT -,1/5/2016 7:12,MONTGOMERY,UPPER STATE RD & WESTGATE DR
40.0639633,-75.1179388,GLENWOOD RD & LYCOMING AVE;  CHELTENHAM; Station 358; 2016-01-05 @ 07:15:30;,19027,EMS: CARDIAC EMERGENCY,1/5/2016 7:15,CHELTENHAM,GLENWOOD RD & LYCOMING AVE
40.2706284,-75.3974448,HARLEYSVILLE PIKE & MEETINGHOUSE RD; LOWER SALFORD; 2016-01-05 @ 07:12:49;,19438,Traffic: VEHICLE ACCIDENT -,1/5/2016 7:12,LOWER SALFORD,HARLEYSVILLE PIKE & MEETINGHOUSE RD
40.345352,-75.5753947,HOFFMANSVILLE RD & GREEN HILL RD; DOUGLASS; 2016-01-05 @ 07:11:42;,19504,Traffic: VEHICLE ACCIDENT -,1/5/2016 7:11,DOUGLASS,HOFFMANSVILLE RD & GREEN HILL RD
40.2492382,-75.6546633,WALNUT ST & MANATAWNY ST;  POTTSTOWN; Station 329; 2016-01-05 @ 07:17:48;,19464,EMS: RESPIRATORY EMERGENCY,1/5/2016 7:17,POTTSTOWN,WALNUT ST & MANATAWNY ST
40.0795326,-75.3315197,SWEDELAND RD & RENAISSANCE BLVD;  UPPER MERION; Station 317; 2016-01-05 @ 07:19:51;,19406,EMS: SYNCOPAL EPISODE,1/5/2016 7:19,UPPER MERION,SWEDELAND RD & RENAISSANCE BLVD
40.2629833,-75.3193739,FORTY FOOT RD & WELSH RD; HATFIELD TOWNSHIP; 2016-01-05 @ 07:24:42;,19446,Traffic: DISABLED VEHICLE -,1/5/2016 7:24,HATFIELD TOWNSHIP,FORTY FOOT RD & WELSH RD
40.2633144,-75.3360127,CARDINAL WAY & RED OAK WAY; TOWAMENCIN; 2016-01-05 @ 07:35:32-Station:STA76;,19440,Fire: BUILDING FIRE,1/5/2016 7:35,TOWAMENCIN,CARDINAL WAY & RED OAK WAY
40.1563496,-75.2255529,BELMONT AVE & ELM ALY;  AMBLER; Station 351; 2016-01-05 @ 07:33:51;,19002,EMS: UNRESPONSIVE SUBJECT,1/5/2016 7:33,AMBLER,BELMONT AVE & ELM ALY
40.2629833,-75.3193739,FORTY FOOT RD & WELSH RD; HATFIELD TOWNSHIP; 2016-01-05 @ 07:31:34;,19446,Traffic: DISABLED VEHICLE -,1/5/2016 7:31,HATFIELD TOWNSHIP,FORTY FOOT RD & WELSH RD
40.238709,-75.2752922,E 3RD ST & EDGEWOOD AVE; LANSDALE; 2016-01-05 @ 07:35:48;,19446,Traffic: HAZARDOUS ROAD CONDITIONS -,1/5/2016 7:35,LANSDALE,E 3RD ST & EDGEWOOD AVE
40.1821003,-75.2177447,NORRISTOWN RD & RADCLIFF LN;  LOWER GWYNEDD; Station 351; 2016-01-05 @ 07:39:40;,19002,EMS: HEAD INJURY,1/5/2016 7:39,LOWER GWYNEDD,NORRISTOWN RD & RADCLIFF LN
40.0878579,-75.254296,GERMANTOWN PIKE & WESTAWAY DR;  WHITEMARSH; Station 318; 2016-01-05 @ 07:40:11;,19444,EMS: RESPIRATORY EMERGENCY,1/5/2016 7:40,WHITEMARSH,GERMANTOWN PIKE & WESTAWAY DR
40.1883826,-75.1349727,EASTON RD & JEFFERSON AVE; HORSHAM; 2016-01-05 @ 07:39:30;,19044,Traffic: DISABLED VEHICLE -,1/5/2016 7:39,HORSHAM,EASTON RD & JEFFERSON AVE
40.175882,-75.1519812,WITMER RD & COUNTRY RD; HORSHAM; 2016-01-05 @ 07:40:21;,19044,Traffic: DISABLED VEHICLE -,1/5/2016 7:40,HORSHAM,WITMER RD & COUNTRY RD
40.1263025,-75.1602341,NORTH HILLS AVE & EASTVIEW DR;  UPPER DUBLIN; Station 383; 2016-01-05 @ 07:46:04;,19038,EMS: SEIZURES,1/5/2016 7:46,UPPER DUBLIN,NORTH HILLS AVE & EASTVIEW DR
40.137596,-75.383883,MAIN ST & GALBRAITH AVE; WEST NORRITON; 2016-01-05 @ 07:46:18;,19403,Traffic: VEHICLE ACCIDENT -,1/5/2016 7:46,WEST NORRITON,MAIN ST & GALBRAITH AVE
40.1830735,-75.1342709,NORRISTOWN RD;  HORSHAM; Station 352; 2016-01-05 @ 07:50:03;,19044,EMS: VEHICLE ACCIDENT,1/5/2016 7:50,HORSHAM,NORRISTOWN RD
40.2329892,-75.40107,SERENITY ST & INTEGRITY AVE; SKIPPACK; 2016-01-05 @ 07:51:38-Station:STA86;,19473,Fire: FIRE ALARM,1/5/2016 7:51,SKIPPACK,SERENITY ST & INTEGRITY AVE
40.2250992,-75.2076515,HORSHAM RD & GREEN TREE TAVERN RD;  HORSHAM; Station 352; 2016-01-05 @ 07:52:36;,19454,EMS: SEIZURES,1/5/2016 7:52,HORSHAM,HORSHAM RD & GREEN TREE TAVERN RD
40.1356492,-75.1939927,VIRGINIA DR & DELAWARE AVE; UPPER DUBLIN; 2016-01-05 @ 07:55:24;,19034,Traffic: DISABLED VEHICLE -,1/5/2016 7:55,UPPER DUBLIN,VIRGINIA DR & DELAWARE AVE
40.1600607,-75.1483665,WELSH RD & ELECTRONIC DR; HORSHAM; 2016-01-05 @ 07:54:01;,19025,Traffic: VEHICLE ACCIDENT -,1/5/2016 7:54,HORSHAM,WELSH RD & ELECTRONIC DR
40.175882,-75.1519812,WITMER RD & COUNTRY RD; HORSHAM; 2016-01-05 @ 07:51:13;,19044,Traffic: DISABLED VEHICLE -,1/5/2016 7:51,HORSHAM,WITMER RD & COUNTRY RD
40.0760245,-75.3843032,CROTON RD & ALDERBROOK DR; UPPER MERION; 2016-01-05 @ 07:52:07;,19087,Traffic: VEHICLE ACCIDENT -,1/5/2016 7:52,UPPER MERION,CROTON RD & ALDERBROOK DR
40.126709,-75.131284,EASTON RD & ARLINGTON AVE; ABINGTON; 2016-01-05 @ 07:53:20;,19001,Traffic: VEHICLE ACCIDENT -,1/5/2016 7:53,ABINGTON,EASTON RD & ARLINGTON AVE
40.1878476,-75.1503943,NORRISTOWN RD & SAWYERS WAY; HORSHAM; 2016-01-05 @ 07:51:02;,19044,Traffic: VEHICLE ACCIDENT -,1/5/2016 7:51,HORSHAM,NORRISTOWN RD & SAWYERS WAY
40.2117893,-75.5159021,WILLOWWOOD DR & ROYERSFORD RD;  LIMERICK; Station 324A; 2016-01-05 @ 07:57:13;,19468,EMS: SEIZURES,1/5/2016 7:57,LIMERICK,WILLOWWOOD DR & ROYERSFORD RD
40.2253013,-75.2339509,BETHLEHEM PIKE & STUMP RD; MONTGOMERY; 2016-01-05 @ 07:58:20;,18936,Traffic: DISABLED VEHICLE -,1/5/2016 7:58,MONTGOMERY,BETHLEHEM PIKE & STUMP RD
40.3294831,-75.4535731,CHURCH RD & MAIN ST; MARLBOROUGH; 2016-01-05 @ 08:00:43;,18054,Traffic: VEHICLE ACCIDENT -,1/5/2016 8:00,MARLBOROUGH,CHURCH RD & MAIN ST
40.1188223,-75.3583982,NOBLE ST & YERKES AVE;  NORRISTOWN; Station 308A; 2016-01-05 @ 08:01:13;,19401,EMS: FEVER,1/5/2016 8:01,NORRISTOWN,NOBLE ST & YERKES AVE
40.3309797,-75.4566242,MAIN ST & MAGAZINE RD; MARLBOROUGH; 2016-01-05 @ 08:00:43;,18054,Traffic: VEHICLE ACCIDENT -,1/5/2016 8:00,MARLBOROUGH,MAIN ST & MAGAZINE RD
40.117892,-75.3511649,W MAIN ST & CHAIN ST; NORRISTOWN; 2016-01-05 @ 08:04:48;,19401,Traffic: VEHICLE ACCIDENT -,1/5/2016 8:04,NORRISTOWN,W MAIN ST & CHAIN ST
40.3309797,-75.4566242,MAIN ST & MAGAZINE RD; MARLBOROUGH; 2016-01-05 @ 08:06:50-Station:STA42;,18054,Fire: VEHICLE ACCIDENT,1/5/2016 8:06,MARLBOROUGH,MAIN ST & MAGAZINE RD
40.2020579,-75.2554801,DEKALB PIKE & SUMNEYTOWN PIKE; LOWER GWYNEDD; 2016-01-05 @ 08:06:27;,19002,Traffic: DISABLED VEHICLE -,1/5/2016 8:06,LOWER GWYNEDD,DEKALB PIKE & SUMNEYTOWN PIKE
40.1167339,-75.2077216,CHURCH RD & E VALLEY GREEN RD; SPRINGFIELD; 2016-01-05 @ 08:08:30;,19031,Traffic: VEHICLE ACCIDENT -,1/5/2016 8:08,SPRINGFIELD,CHURCH RD & E VALLEY GREEN RD
40.3325971,-75.6169441,HOLLY RD & INDUSTRIAL DR; DOUGLASS; 2016-01-05 @ 08:12:24-Station:STA67;,19525,Fire: BUILDING FIRE,1/5/2016 8:12,DOUGLASS,HOLLY RD & INDUSTRIAL DR
40.0023522,-75.2305135,ABERDALE RD & BALA AVE; LOWER MERION; 2016-01-05 @ 08:15:03;,19004,Traffic: ROAD OBSTRUCTION -,1/5/2016 8:15,LOWER MERION,ABERDALE RD & BALA AVE
40.0795326,-75.3315197,SWEDELAND RD & RENAISSANCE BLVD;  UPPER MERION; Station 317; 2016-01-05 @ 08:18:44;,19406,EMS: CARDIAC EMERGENCY,1/5/2016 8:18,UPPER MERION,SWEDELAND RD & RENAISSANCE BLVD
40.1433257,-75.422819,RT422  & PAWLINGS RD OVERPASS;  LOWER PROVIDENCE; Station 322A; 2016-01-05 @ 08:20:37;,,EMS: CVA/STROKE,1/5/2016 8:20,LOWER PROVIDENCE,RT422  & PAWLINGS RD OVERPASS
40.2212266,-75.2887369,SUMNEYTOWN PIKE & RR OVERPASS;  UPPER GWYNEDD; Station 345B; 2016-01-05 @ 08:18:59;,,EMS: UNKNOWN MEDICAL EMERGENCY,1/5/2016 8:18,UPPER GWYNEDD,SUMNEYTOWN PIKE & RR OVERPASS
40.2494951,-75.6635208,RT100 NB & W KING ST; POTTSTOWN; 2016-01-05 @ 08:20:14;,19464,Traffic: DISABLED VEHICLE -,1/5/2016 8:20,POTTSTOWN,RT100 NB & W KING ST
40.1233751,-75.0432581,TOMLINSON RD & PINE RD; LOWER MORELAND; 2016-01-05 @ 08:19:32;,19006,Traffic: DISABLED VEHICLE -,1/5/2016 8:19,LOWER MORELAND,TOMLINSON RD & PINE RD
40.1436463,-75.4060839,S PARK AVE & ASHWOOD LN; LOWER PROVIDENCE; 2016-01-05 @ 08:22:40;,19403,Traffic: HAZARDOUS ROAD CONDITIONS -,1/5/2016 8:22,LOWER PROVIDENCE,S PARK AVE & ASHWOOD LN
40.1071378,-75.3168132,RIDGE PIKE & ISABELLA ST; PLYMOUTH; 2016-01-05 @ 08:21:30;,19462,Traffic: VEHICLE ACCIDENT -,1/5/2016 8:21,PLYMOUTH,RIDGE PIKE & ISABELLA ST
40.2494951,-75.6635208,RT100 NB & W KING ST; POTTSTOWN; 2016-01-05 @ 08:27:20;,19464,Traffic: DISABLED VEHICLE -,1/5/2016 8:27,POTTSTOWN,RT100 NB & W KING ST
40.1692755,-75.0924557,BYBERRY RD & VILLAGE CIR; UPPER MORELAND; 2016-01-05 @ 08:29:18-Station:STA10;,19040,Fire: FIRE ALARM,1/5/2016 8:29,UPPER MORELAND,BYBERRY RD & VILLAGE CIR
40.0245823,-75.3240279,ROBERTS RD & FLOYD TER;  LOWER MERION; Station 313; 2016-01-05 @ 08:27:06;,19010,EMS: ASSAULT VICTIM,1/5/2016 8:27,LOWER MERION,ROBERTS RD & FLOYD TER
40.2883557,-75.3785374,MAPLE AVE & YODER RD;  FRANCONIA; Station 344; 2016-01-05 @ 08:30:56;,19438,EMS: CVA/STROKE,1/5/2016 8:30,FRANCONIA,MAPLE AVE & YODER RD
40.1082672,-75.3062326,BLUEROUTE  & RAMP RIDGE PIKE EB TO I476 SB; PLYMOUTH; 2016-01-05 @ 08:26:24;,,Traffic: ROAD OBSTRUCTION -,1/5/2016 8:26,PLYMOUTH,BLUEROUTE  & RAMP RIDGE PIKE EB TO I476 SB
40.2494951,-75.6635208,RT100 NB & W KING ST; POTTSTOWN; 2016-01-05 @ 08:40:30;,19464,Traffic: DISABLED VEHICLE -,1/5/2016 8:40,POTTSTOWN,RT100 NB & W KING ST
40.1392582,-75.1641167,SUSQUEHANNA RD & N LIMEKILN PIKE; UPPER DUBLIN; 2016-01-05 @ 08:35:22;,19025,Traffic: VEHICLE ACCIDENT -,1/5/2016 8:35,UPPER DUBLIN,SUSQUEHANNA RD & N LIMEKILN PIKE
40.2494951,-75.6635208,RT100 NB & W KING ST; POTTSTOWN; 2016-01-05 @ 08:45:01;,19464,Traffic: DISABLED VEHICLE -,1/5/2016 8:45,POTTSTOWN,RT100 NB & W KING ST
40.1175633,-75.1529141,JACKSON AVE & WOODROW AVE;  ABINGTON; Station 383; 2016-01-05 @ 08:44:14;,19038,EMS: FALL VICTIM,1/5/2016 8:44,ABINGTON,JACKSON AVE & WOODROW AVE
40.2319919,-75.5247242,RIDGE PIKE & SWAMP PIKE; LIMERICK; 2016-01-05 @ 08:44:37;,19468,Traffic: VEHICLE ACCIDENT -,1/5/2016 8:44,LIMERICK,RIDGE PIKE & SWAMP PIKE
40.0230397,-75.3151611,MONTGOMERY AVE & MORRIS AVE;  LOWER MERION; Station 313; 2016-01-05 @ 08:50:36;,19010,EMS: HEMORRHAGING,1/5/2016 8:50,LOWER MERION,MONTGOMERY AVE & MORRIS AVE
40.0429364,-75.3065302,MORRIS AVE & N ITHAN AVE; LOWER MERION; 2016-01-05 @ 08:48:20-Station:STA23;,19010,Fire: FIRE ALARM,1/5/2016 8:48,LOWER MERION,MORRIS AVE & N ITHAN AVE
40.0711763,-75.1530171,CHELTENHAM AVE;  CHELTENHAM; Station 358; 2016-01-05 @ 08:54:49;,,EMS: VEHICLE ACCIDENT,1/5/2016 8:54,CHELTENHAM,CHELTENHAM AVE
40.1016118,-75.1940266,PAPER MILL RD & RAMP RT309 NB TO PAPER MILL RD; SPRINGFIELD; 2016-01-05 @ 08:55:22-Station:STA6;,,Fire: FIRE ALARM,1/5/2016 8:55,SPRINGFIELD,PAPER MILL RD & RAMP RT309 NB TO PAPER MILL RD
40.0921365,-75.1620346,LIMEKILN PIKE & S EASTON RD; CHELTENHAM; 2016-01-05 @ 08:55:31;,19095,Traffic: VEHICLE ACCIDENT -,1/5/2016 8:55,CHELTENHAM,LIMEKILN PIKE & S EASTON RD
40.0661057,-75.144109,CHELTENHAM AVE & EUSTON RD; CHELTENHAM; 2016-01-05 @ 08:55:07;,19027,Traffic: VEHICLE ACCIDENT -,1/5/2016 8:55,CHELTENHAM,CHELTENHAM AVE & EUSTON RD
40.0946197,-75.3628559,DEKALB PIKE & N HENDERSON RD; UPPER MERION; 2016-01-05 @ 09:00:58;,19406,Traffic: VEHICLE ACCIDENT -,1/5/2016 9:00,UPPER MERION,DEKALB PIKE & N HENDERSON RD
40.1764038,-75.2250294,BETHLEHEM PIKE & SPRINGWOOD LN;  LOWER GWYNEDD; Station 351; 2016-01-05 @ 09:05:45;,19002,EMS: SUBJECT IN PAIN,1/5/2016 9:05,LOWER GWYNEDD,BETHLEHEM PIKE & SPRINGWOOD LN
40.1220852,-75.3810988,WOODSTREAM DR & WESTOVER CLUB DR;  WEST NORRITON; Station 308B; 2016-01-05 @ 09:09:39;,19403,EMS: ANIMAL BITE,1/5/2016 9:09,WEST NORRITON,WOODSTREAM DR & WESTOVER CLUB DR
40.1776075,-75.1283564,EASTON RD & HORSHAM RD; HORSHAM; 2016-01-05 @ 09:08:46;,19044,Traffic: DISABLED VEHICLE -,1/5/2016 9:08,HORSHAM,EASTON RD & HORSHAM RD
40.3341715,-75.3590031,GREEN ST & COWPATH RD; FRANCONIA; 2016-01-05 @ 09:09:55;,18969,Traffic: DISABLED VEHICLE -,1/5/2016 9:09,FRANCONIA,GREEN ST & COWPATH RD
40.1340562,-75.425997,S PARK AVE & EAGLEVILLE RD; LOWER PROVIDENCE; 2016-01-05 @ 09:09:16;,19403,Traffic: DISABLED VEHICLE -,1/5/2016 9:09,LOWER PROVIDENCE,S PARK AVE & EAGLEVILLE RD
40.2906932,-75.5766612,SWAMP PIKE & ROMIG RD; NEW HANOVER; 2016-01-05 @ 09:07:29;,19525,Traffic: VEHICLE ACCIDENT -,1/5/2016 9:07,NEW HANOVER,SWAMP PIKE & ROMIG RD
40.0888222,-75.1812879,CHANDLER RD & HARRIS RD;  CHELTENHAM; Station 358A; 2016-01-05 @ 09:14:33;,19038,EMS: CARDIAC EMERGENCY,1/5/2016 9:14,CHELTENHAM,CHANDLER RD & HARRIS RD
40.0249667,-75.2829046,SCHUYLKILL EXPY & MILL CREEK RD UNDERPASS; LOWER MERION; 2016-01-05 @ 09:11:41;,,Traffic: DISABLED VEHICLE -,1/5/2016 9:11,LOWER MERION,SCHUYLKILL EXPY & MILL CREEK RD UNDERPASS
40.2186132,-75.2970542,SUMNEYTOWN PIKE & ALLENTOWN RD;  UPPER GWYNEDD; Station 345B; 2016-01-05 @ 09:21:48;,19446,EMS: HEAD INJURY,1/5/2016 9:21,UPPER GWYNEDD,SUMNEYTOWN PIKE & ALLENTOWN RD
40.3145677,-75.3400812,HARLEYSVILLE PIKE & COWPATH RD; FRANCONIA; 2016-01-05 @ 09:22:25-Station:STA74;,18964,Fire: FIRE ALARM,1/5/2016 9:22,FRANCONIA,HARLEYSVILLE PIKE & COWPATH RD
40.1922737,-75.1733457,CAVALRY DR & HUNT DR;  HORSHAM; Station 352; 2016-01-05 @ 09:30:36;,19044,EMS: CARDIAC EMERGENCY,1/5/2016 9:30,HORSHAM,CAVALRY DR & HUNT DR
40.0879589,-75.0734653,SHADY LN & PINE RD;  ABINGTON; Station 382; 2016-01-05 @ 09:28:00;,19111,EMS: HEMORRHAGING,1/5/2016 9:28,ABINGTON,SHADY LN & PINE RD
40.088958,-75.408347,GODDARD BLVD & N GULPH RD; UPPER MERION; 2016-01-05 @ 09:35:45-Station:STA47;,19406,Fire: FIRE ALARM,1/5/2016 9:35,UPPER MERION,GODDARD BLVD & N GULPH RD
40.1252556,-75.0373193,PHILMONT AVE & MAPLE RD; LOWER MORELAND; 2016-01-05 @ 09:32:44;,19006,Traffic: DISABLED VEHICLE -,1/5/2016 9:32,LOWER MORELAND,PHILMONT AVE & MAPLE RD
40.2555289,-75.6392832,N EVANS ST;  POTTSTOWN; Station 329; 2016-01-05 @ 09:40:42;,19464,EMS: DIZZINESS,1/5/2016 9:40,POTTSTOWN,N EVANS ST
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2016-01-05 @ 09:38:13;,19403,EMS: HEMORRHAGING,1/5/2016 9:38,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD
40.009982,-75.2951552,GREENFIELD AVE & W LANCASTER AVE; LOWER MERION; 2016-01-05 @ 09:37:22;,19003,Traffic: VEHICLE ACCIDENT -,1/5/2016 9:37,LOWER MERION,GREENFIELD AVE & W LANCASTER AVE
